id,device_name,"serial_number Number",mac_address,status,branch_id,registered_date,sold_date,cartoon_number
1679,est,SN18607845,07:FB:A2:45:F6:DD,0,1,12:48:42,,2
1680,deleniti,SN17983149,47:38:0A:EE:23:C8,0,2,02:21:54,,2
1681,magni,SN99075287,47:CD:60:83:84:53,0,2,23:08:37,1996-01-02,4
1682,ipsam,SN83738590,F7:4F:4F:33:FA:8C,0,2,14:19:52,,5
1683,totam,SN02219858,42:0B:8D:31:C6:27,0,2,15:13:15,,2
1684,voluptatibus,SN23692794,5D:86:30:E3:E7:E7,0,1,15:49:32,,1
1685,et,SN02215795,D2:2D:A9:A6:F0:9D,0,2,07:42:11,2009-04-08,2
1686,voluptatem,SN35888396,87:CF:4D:60:CD:74,0,2,03:10:19,,3
1687,non,SN37207427,83:37:5F:E9:42:08,0,1,12:58:20,,5
1688,doloremque,SN28620328,0E:00:76:C7:1F:31,0,1,22:56:04,,4
1689,illo,SN15842113,9F:9A:7A:12:2B:1C,0,1,03:15:30,,1
1690,ipsam,SN93512973,1D:C7:9C:58:CD:7E,0,1,01:50:55,2019-06-30,5
1691,tempore,SN99775980,AF:E5:6D:7A:58:4D,1,1,18:48:56,,4
1692,facilis,SN84275996,FD:02:48:01:34:89,1,1,02:34:57,,2
1693,aspernatur,SN09765262,F9:46:E8:52:05:46,0,2,08:24:13,,5
1694,omnis,SN30810658,59:D2:C9:62:4E:7D,0,1,06:23:02,,3
1695,ratione,SN31081060,4D:CC:9C:BD:5B:EE,0,1,14:12:41,,4
1696,aut,SN99347037,55:E7:B1:FD:75:64,0,1,03:51:36,,3
1697,qui,SN39887406,0221:ad:E2:B5,0,1,07:23:09,,3
1698,ab,SN02219902,22:E4:95:6B:B8:B3,0,1,03:28:01,,4
1699,at,SN51383012,7B:02:2D:4A:E4:40,0,1,04:15:50,,3
1700,hic,SN83414272,D4:4C:98:52:BA:07,0,2,12:49:36,,4
1701,sit,SN78143706,ED:8A:5E:6B:00:A5,0,1,01:50:21,,1
1702,ut,SN80103856,9C:A2:97:5A:E4:78,0,2,16:06:51,,2
1703,dolores,SN02216489,E3:17:C2:EE:9A:F8,0,1,20:31:07,,5
1704,et,SN86467738,C5:87:00:A6:D8:48,0,1,22:24:34,,3
1705,qui,SN57299765,3E:10:6E:D3:43:08,0,1,07:37:21,,2
1706,velit,SN77373756,C1:63:3B:44:B6:18,0,2,02:37:19,,4
1707,ut,SN01931067,B6:B2:CF:EF:9C:D7,0,1,13:43:24,,5
1708,et,SN10589228,40:9D:F4:CC:6C:61,0,1,15:56:41,,3
1709,et,SN60726616,E4:B9:1E:C9:D3:6C,0,2,08:11:34,,2
1710,natus,SN49497638,FC:0C:3C:97:6E:67,0,2,09:45:34,,2
1711,quisquam,SN88354847,B2:EC:A1:70:B3:BA,0,2,08:55:27,,3
1712,distinctio,SN02216330,D2:FE:EF:E4:C3:E0,0,2,03:29:21,,3
1713,quisquam,SN94356182,EA:55:71:04:79:3B,0,1,05:50:38,,1
1714,et,SN25551723,22:83:ED:49:71:4A,0,2,02:19:00,,2
1715,qui,SN04690806,4D:F4:76:E1:F6:1D,0,2,21:47:49,,5
1716,ratione,SN77116683,50:57:54:1A:69:FF,0,2,14:48:37,,5
1717,quibusdam,SN50714743,31:78:44:05:5E:65,0,1,11:53:46,,5
1718,sint,SN59715953,25:67:B9:5F:CC:94,0,2,20:03:51,,2
1719,est,SN61364800,F8:51:C1:6D:5F:35,0,2,08:06:28,,2
1720,optio,SN73513830,6E:4C:F0:0D:FE:24,0,1,08:05:31,,4
1721,eaque,SN82357957,F5:4E:D4:43:89:8A,0,2,17:53:53,,3
1722,corporis,SN00027985,C2:BF:E4:24:B4:55,0,1,07:32:57,,1
1723,repudiandae,SN80175746,FA:5C:68:D2:2A:E5,0,2,07:32:51,,1
1724,sit,SN67156114,FF:6E:76:20:80:5A,0,1,04:16:04,,3
1725,enim,SN97741838,C7:FE:3E:6C:A4:F7,0,1,06:24:04,1976-10-25,3
1726,voluptatem,SN83825514,7E:92:C6:3F:F2:47,0,2,22:43:19,,1
1727,nesciunt,SN06782486,FE:17:3A:27:8E:DC,0,1,09:11:35,,5
1728,amet,SN75543262,F6:75:3C:C0:C8:32,0,2,09:44:38,,5
1729,rerum,SN76339728,D6:29:8F:54:D3:16,0,1,20:16:06,,1
1730,iusto,SN31027338,02:CB:AC:7D:39:5A,0,1,13:58:15,2021-12-04,1
1731,itaque,SN36688230,72:65:D7:B7:93:90,0,1,19:53:06,,2
1732,nihil,SN39113277,0C:5F:F3:26:AA:17,0,1,12:38:39,,5
1733,quasi,SN69394532,A8:73:3F:42:FD:A1,0,2,14:21:13,1972-03-15,3
1734,eos,SN34387292,B1:A7:AC:80:16:FB,0,1,00:55:26,1999-10-15,2
1735,occaecati,SN02216196,8B:EE:BB:74:CA:4E,0,1,16:02:24,,2
1736,qui,SN02217368,2C:19:9F:54:C2:B4,0,2,08:50:10,,2
1737,tenetur,SN31486695,72:43:C8:16:41:EB,0,2,01:55:53,,2
1738,debitis,SN89014854,CE:A8:02:54:A5:6C,0,1,04:00:10,,1
1739,ipsa,SN13089560,60:F4:A7:37:8D:C0,0,1,01:06:14,,2
1740,dolores,SN38197542,E0:73:B9:6F:7D:43,0,2,11:30:41,,1
1741,tempore,SN20649251,B0:E5:BB:20:BA:0D,0,1,06:31:40,,4
1742,numquam,SN52724486,0E:BB:0B:8C:03:05,0,2,07:33:30,,3
1743,natus,SN02216201,32:65:84:35:DD:E1,1,1,22:00:46,,5
1744,accusamus,SN02214729,DF:33:5B:46:D7:2A,1,2,01:18:50,,5
1745,voluptas,SN02211342,AD:59:ED:D0:5F:75,0,2,14:20:28,,5
1746,excepturi,SN06861571,8D:23:BE:40:7E:16,0,2,10:13:19,,2
1747,blanditiis,SN11433849,5C:B4:07:6F:C5:FB,0,1,09:57:30,,3
1748,quisquam,SN22379467,57:11:61:B7:0F:59,0,2,23:39:44,,5
1749,corporis,SN02073029,97:36:C2:6E:AD:DA,0,1,23:04:01,,4
1750,consequatur,SN02213269,AC:4A:FF:54:92:78,0,2,09:21:13,,5
1751,nobis,SN59834071,ED:74:4F:2E:6A:41,0,2,11:49:32,,1
1752,praesentium,SN91748910,BC:07:ED:5F:11:42,0,2,08:58:43,,4
1753,adipisci,SN17918327,CE:EE:6F:D6:B1:4D,0,2,21:37:32,,1
1754,non,SN25857037,2B:64:CA:CA:80:ED,0,2,13:37:23,,5
1755,numquam,SN43051249,B8:E8:D0:1C:81:C6,0,1,08:53:35,,5
1756,sed,SN96153074,E3:F1:46:E1:E6:82,1,1,07:33:32,,3
1757,ipsum,SN42151981,C3:06:4E:9D:35:DC,0,1,00:10:54,,2
1758,at,SN14035912,40:E0:B3:82:3F:75,0,1,12:52:32,,2
1759,enim,SN31707108,56:FB:A4:A6:8C:7F,0,2,23:59:47,,5
1760,officia,SN23112736,FF:47:DE:2B:F1:3E,0,2,23:28:54,,3
1761,et,SN30876665,FD:11:AE:B6:48:CB,0,1,17:47:17,,2
1762,vel,SN40235841,B7:A1:B9:A5:85:84,0,1,18:15:06,,5
1763,est,SN67695683,BF:AF:C5:D8:F2:9C,0,1,13:10:00,,1
1764,rerum,SN33077485,45:A0:11:96:F9:0C,0,2,17:37:45,,3
1765,qui,SN88725461,78:69:DB:EB:A7:94,0,2,21:07:21,,4
1766,facilis,SN60055819,42:9E:B8:B9:A6:69,0,1,19:03:02,,5
1767,odio,SN19049471,BA:B7:55:19:D3:81,0,2,10:13:20,,4
1768,voluptates,SN00122008,2C:52:2C:1D:0B:78,1,2,21:54:59,,2
1769,expedita,SN15533194,6A:16:DE:BC:5C:EF,0,1,01:13:20,,4
1770,voluptas,SN12245506,46:56:35:28:A5:74,0,2,16:22:50,,1
1771,quo,SN16839361,A3:D4:91:E6:E4:49,0,1,23:32:05,,1
1772,aut,SN46506974,12:B5:F0:C2:C0:F7,0,2,03:23:53,,3
1773,velit,SN22347209,31:29:87:73:89:4D,0,1,23:24:36,,1
1774,nobis,SN59280617,BE:EA:BE:D8:04:AE,0,1,15:54:28,,3
1775,et,SN42928612,CC:6A:CC:CB:E5:78,0,2,21:28:58,,5
1776,laboriosam,SN56033587,7F:AC:40:74:AA:99,0,1,01:03:51,,2
1777,unde,SN70349967,ED:4C:AA:26:4D:72,1,2,19:24:31,,5
1778,doloremque,SN45540434,4A:5D:D1:93:BA:F2,0,1,11:02:05,,5
1779,id,SN08591252,99:5D:5C:65:38:2E,0,1,16:06:41,,2
1780,ad,SN78347565,16:A6:38:57:15:E3,0,1,09:18:52,,4
1781,eos,SN45122005,4C:1A:BB:0A:FE:72,0,2,17:29:52,,2
1782,quas,SN42714926,7F:A4:E4:B6:A0:B3,0,2,04:32:28,,3
1783,et,SN33277082,EE:01:B8:22:6A:4D,0,1,14:30:02,,5
1784,voluptate,SN70125003,1D:AE:93:3C:17:AB,0,2,20:46:37,2000-01-20,1
1785,et,SN85787586,9D:98:7E:A5:B1:B5,0,1,10:49:06,,5
1786,dolores,SN44086881,3A:FD:7A:DF:6C:15,0,2,04:08:14,,3
1787,beatae,SN74502611,F4:6E:2C:02:6D:39,1,1,19:20:12,,5
1788,voluptas,SN69011737,2C:01:82:6A:49:58,0,2,01:59:55,,2
1789,ut,SN95551337,D4:AE:82:64:6A:08,0,1,10:11:43,,3
1790,quae,SN23685396,72:94:77:33:70:C3,0,1,11:03:54,,4
1791,at,SN91117465,50:99:AD:07:61:D2,0,2,06:48:03,,3
1792,expedita,SN86472774,E8:D9:CC:6C:6D:8D,0,2,10:42:38,,5
1793,fugiat,SN30014426,86:44:C0:B1:AD:60,0,1,12:01:46,,4
1794,assumenda,SN20519181,A6:47:CD:94:49:E9,0,1,18:07:47,,5
1795,veritatis,SN61335283,51:11:B4:12:CD:A0,0,1,03:37:23,,5
1796,tempora,SN17481203,80:05:2D:ED:28:95,0,2,20:49:45,,5
1797,fugit,SN84216928,E3:F4:4F:59:31:FD,0,2,07:57:26,,4
1798,id,SN02219454,0221:Cc:1E:A6,0,1,03:45:28,,4
1799,reiciendis,SN26368877,C9:7C:2C:D8:4F:82,0,1,19:30:41,,3
1800,quo,SN57009428,3E:44:3D:C4:45:7A,0,2,23:40:08,,1
1801,natus,SN52762685,04:33:A0:D1:C9:18,0,2,21:52:05,1994-08-04,4
1802,doloremque,SN02216837,71:4E:9D:ED:0F:45,0,1,14:25:28,,1
1803,sit,SN22145374,50:E3:A5:5E:45:FA,0,1,20:45:49,,2
1804,similique,SN98350852,9C:A3:DA:7E:4A:50,0,1,11:25:12,,4
1805,rerum,SN48776652,17:7D:81:E7:CA:18,0,2,14:29:17,,2
1806,porro,SN60721680,07:AF:CF:A4:B4:1B,0,2,09:51:33,,5
1807,et,SN18003051,0E:56:38:55:98:C0,0,1,07:47:28,,2
1808,consectetur,SN72133305,0221:Fc:5D:5e,0,2,14:34:52,,2
1809,rerum,SN26921356,89:19:E1:B2:5D:78,0,1,17:20:58,,1
1810,ut,SN44818714,D4:6D:D7:7E:E4:63,1,1,14:36:34,,4
1811,sit,SN32283192,04:99:FC:9A:95:B7,0,1,03:53:36,,5
1812,vero,SN02211816,A2:38:92:B2:39:5D,0,1,02:17:51,,2
1813,eum,SN69879163,E7:8F:E3:B1:18:EA,0,2,10:32:34,,3
1814,voluptatem,SN45394550,01:C3:73:A3:B3:B0,0,1,13:23:23,,4
1815,numquam,SN26882233,0221:10:A8:d6,0,2,16:57:26,,1
1816,minima,SN84356559,40:39:5C:50:A6:FF,0,1,08:49:45,1973-01-08,1
1817,voluptates,SN68285112,6E:93:2C:6F:96:95,0,2,01:00:36,1977-01-04,3
1818,consequuntur,SN85529377,ED:AA:EF:ED:14:C9,0,2,22:23:44,,4
1819,omnis,SN56655584,4B:11:EF:31:98:B1,0,2,18:09:51,,1
1820,voluptates,SN45790238,49:45:3F:74:74:B2,0,1,04:04:25,,1
1821,odit,SN19075417,7E:DE:4D:C3:91:D1,0,1,20:22:11,1983-10-13,1
1822,est,SN17797462,6D:EE:F2:94:44:7D,0,2,04:12:36,,3
1823,eveniet,SN74956126,F2:BB:50:87:05:C5,0,1,16:51:42,,1
1824,magnam,SN06819674,FF:68:3D:DB:AA:DA,1,2,16:58:19,,4
1825,vitae,SN56772936,B5:12:30:9C:97:4B,0,1,04:55:45,1980-10-11,1
1826,veniam,SN03841952,65:EA:17:27:40:30,0,2,09:23:25,,3
1827,corrupti,SN16627107,03:20:EC:40:33:41,0,2,13:27:48,,2
1828,dicta,SN45229395,95:CD:93:01:43:A5,0,2,17:37:58,,4
1829,voluptas,SN74707806,AB:68:E7:51:A1:60,0,2,11:36:48,,3
1830,reprehenderit,SN48350540,F9:D5:B3:C4:72:C8,0,2,17:18:48,,5
1831,aut,SN51428281,AD:D3:10:81:4D:73,0,1,22:29:43,,5
1832,amet,SN64191880,25:AD:B8:D6:6A:31,0,2,23:35:07,,5
1833,enim,SN15608194,90:51:A5:3C:4C:BC,0,2,14:48:46,,4
1834,inventore,SN03091286,38:31:6A:91:9E:88,0,2,17:35:14,,4
1835,et,SN21549423,1B:D3:38:74:67:A6,0,2,03:06:28,,2
1836,eum,SN74679163,EA:61:8D:A1:85:82,0,1,05:40:59,,2
1837,numquam,SN36230830,3D:F4:D1:C2:45:E5,0,1,03:16:31,,4
1838,qui,SN86033539,72:39:96:EC:F1:06,0,2,04:01:42,,4
1839,sequi,SN78938493,64:EB:D1:79:2A:4E,0,2,14:05:16,,5
1840,autem,SN22477254,1F:74:D5:38:41:B1,0,1,14:48:23,2017-06-24,2
1841,debitis,SN73116049,09:70:42:0D:B7:1F,0,1,01:42:59,,2
1842,numquam,SN34193095,0221:Cd:eb:07,0,2,06:06:38,,1
1843,odio,SN36319424,B5:99:2D:09:8E:9C,0,2,22:52:17,,5
1844,et,SN12234800,D7:84:F2:97:E0:89,0,1,01:54:41,,4
1845,maiores,SN77851507,F3:A2:D5:60:EB:69,0,1,12:09:36,,2
1846,velit,SN78947213,B2:EC:85:A0:42:81,0,2,13:24:50,,1
1847,debitis,SN43111954,F4:C0:BD:F5:CC:35,0,2,21:24:26,,4
1848,molestias,SN80855276,1E:19:49:22:65:7C,0,2,00:20:08,,5
1849,beatae,SN76134563,73:FA:4B:29:42:DB,0,2,19:03:27,,3
1850,nesciunt,SN75941441,0B:9B:7D:59:CE:93,0,2,14:45:57,,1
1851,molestiae,SN90012703,8B:20:93:9A:86:CC,0,1,08:33:59,,2
1852,fugiat,SN80308811,B4:81:6E:39:38:4A,0,2,15:34:57,,4
1853,praesentium,SN03875648,E7:21:06:57:22:70,0,1,22:58:46,,4
1854,doloribus,SN80847990,FC:91:35:03:87:CC,1,2,03:51:56,,4
1855,illo,SN02211294,82:27:9D:3B:15:5F,0,1,22:02:50,,1
1856,perferendis,SN84858867,A8:24:CF:07:C3:A8,0,2,15:34:25,,4
1857,ut,SN02219366,76:55:9E:69:84:47,0,1,08:54:24,,2
1858,perspiciatis,SN04587510,84:55:DD:C3:39:AC,0,1,20:11:05,,1
1859,consequatur,SN25917724,93:1F:0D:6A:BC:D3,0,2,14:15:55,,2
1860,ad,SN02212807,B6:B6:DA:CE:93:3F,0,1,14:23:31,,3
1861,nam,SN71086212,25:F5:9D:DF:ED:76,0,1,17:50:46,,1
1862,dicta,SN79236699,38:2B:49:5A:6F:A5,0,2,17:19:59,,1
1863,et,SN25456553,D8:FC:17:59:52:62,0,1,00:52:24,,3
1864,harum,SN79856591,26:41:6C:B4:DB:C0,0,1,04:59:16,,3
1865,omnis,SN24842587,E0:5F:47:87:5D:89,0,2,20:45:57,,2
1866,qui,SN88464654,23:F7:59:2E:4F:BD,0,1,08:52:30,,3
1867,laboriosam,SN02215094,B9:E6:83:F0:DF:CF,0,1,05:16:56,,5
1868,non,SN02213047,20:EE:46:2B:7C:F4,0,2,17:02:47,,2
1869,non,SN18454243,0221:12:19:9b,0,2,03:35:14,2021-07-28,5
1870,veniam,SN53044246,09:58:8E:40:FD:3D,0,1,17:34:45,,4
1871,facere,SN64753490,EC:B1:1B:52:94:07,0,2,07:32:02,,4
1872,eum,SN65952904,9C:B5:AC:94:77:90,0,2,22:12:37,,5
1873,delectus,SN65146977,AD:05:DD:73:EE:5D,0,1,07:48:36,,2
1874,vero,SN21766709,4E:B8:4A:5C:1D:B1,0,2,00:37:14,,5
1875,quibusdam,SN93594577,6C:63:6A:12:CB:A6,0,2,17:40:36,,2
1876,quidem,SN20946501,A6:3E:54:38:0C:F3,0,1,16:57:55,,4
1877,quisquam,SN19769413,A8:9D:26:39:61:8E,0,1,15:06:41,,2
1878,nulla,SN62646732,76:4F:1F:05:AD:55,0,1,10:45:19,,5
1879,ipsum,SN12155779,CF:3B:84:4E:DA:09,0,1,02:49:52,,1
1880,quia,SN91452467,CF:0B:54:8D:BF:81,0,2,10:09:35,,1
1881,tempora,SN83477964,0E:7B:EF:82:4D:CD,0,2,05:51:27,,2
1882,quibusdam,SN09337492,5C:2A:7C:CF:83:17,0,1,17:13:53,2003-02-23,2
1883,ipsam,SN38673041,B9:3B:34:89:CD:38,0,1,22:45:24,,5
1884,quibusdam,SN58673938,03:1B:0D:C3:13:80,0,2,01:35:30,,5
1885,magnam,SN24338721,E5:14:1F:8B:1D:FD,0,1,18:34:35,,1
1886,inventore,SN96119806,2A:74:CE:B2:B4:16,0,1,10:54:26,,4
1887,aspernatur,SN11463727,6F:4C:08:5F:37:F4,0,1,02:24:06,1996-12-31,3
1888,eligendi,SN68410541,A1:77:9F:70:55:BA,0,1,03:09:34,1995-06-05,5
1889,quas,SN87997643,CE:CA:68:3D:D7:9F,0,2,05:37:18,,1
1890,earum,SN28187517,24:3F:49:2F:60:97,0,2,11:07:12,,5
1891,blanditiis,SN68936684,0221:a6:0f:da,0,2,14:18:15,,5
1892,sed,SN91288719,BA:DA:52:88:1A:AE,0,2,05:26:17,,4
1893,iste,SN96316943,14:A6:98:F9:0B:2D,0,2,04:35:34,,2
1894,blanditiis,SN65097814,DF:E4:15:67:CC:72,0,1,23:52:20,,2
1895,et,SN91582468,6E:80:D6:34:F1:C1,0,1,02:41:04,,3
1896,et,SN05382591,75:EE:08:A6:67:FB,0,2,00:07:16,2002-06-08,2
1897,aspernatur,SN12047263,A1:C1:D0:D8:D1:9D,0,1,18:26:39,,4
1898,adipisci,SN65771436,DD:11:71:73:A4:B6,0,1,01:49:53,,3
1899,et,SN14390477,7B:DB:D6:F5:CF:57,0,1,15:51:23,,4
1900,labore,SN07897488,93:85:23:65:08:1B,0,2,04:59:12,,2
1901,consequatur,SN21903255,9E:91:9C:8F:6D:35,0,2,03:27:55,,2
1902,explicabo,SN55642995,AA:D6:0F:D6:91:FD,0,1,22:47:34,,4
1903,eos,SN63507917,CC:99:E2:C5:A9:9F,0,1,11:52:57,,1
1904,voluptatem,SN02213019,94:A9:B5:1D:19:80,0,1,16:55:58,,5
1905,nam,SN39620897,30:F3:1C:BF:F6:E0,1,1,06:21:57,,3
1906,architecto,SN39109205,61:D4:0D:38:96:FF,0,1,03:28:37,2016-09-23,4
1907,facilis,SN99987025,CD:C3:FA:C7:27:58,0,2,12:05:38,,2
1908,veniam,SN03642770,3D:E5:D5:14:B5:62,0,1,20:26:32,,5
1909,similique,SN48057932,9B:09:1C:04:D4:B5,0,1,21:40:36,,4
1910,eveniet,SN26010186,DB:C6:B5:62:5C:79,0,2,11:53:26,,5
1911,deserunt,SN23373661,50:F5:D2:67:32:4C,0,2,12:03:23,,5
1912,ut,SN99144867,67:6D:F8:82:A1:A4,0,2,11:57:21,,3
1913,ex,SN27294012,B9:A2:B1:30:AF:7F,0,1,22:41:16,2020-03-10,5
1914,quia,SN76324281,D0:A7:E6:BC:25:06,0,1,19:49:02,,4
1915,voluptatem,SN10779409,5E:AF:88:6E:2A:5A,0,2,04:53:14,,3
1916,saepe,SN44557875,99:2B:F5:74:02:CD,0,1,04:47:58,,3
1917,ipsum,SN08547650,0221:cA:27:DE,0,1,23:30:42,,3
1918,nemo,SN01240410,91:19:CB:08:49:B0,0,2,03:56:57,,1
1919,repellendus,SN23664505,38:C8:1B:B1:05:C0,0,2,22:47:55,,3
1920,repellendus,SN02214154,0A:50:ED:BF:7B:91,0,1,10:07:53,,3
1921,laudantium,SN76968329,D8:D2:7A:E3:91:F8,0,2,22:18:12,,1
1922,repudiandae,SN91341134,12:DA:E9:7A:64:80,0,2,19:46:46,,4
1923,quos,SN84419522,75:C1:A1:72:39:28,0,2,09:09:10,,4
1924,nobis,SN73705463,94:33:E1:6D:5B:E6,0,1,23:37:36,,3
1925,repellat,SN44155606,EE:0A:69:A9:BE:42,0,1,09:48:14,,1
1926,harum,SN93771642,6A:F7:D1:A0:46:EE,0,1,01:02:19,,1
1927,iste,SN02217716,A8:4A:04:6D:6B:79,0,2,18:19:19,,2
1928,explicabo,SN44866361,E0:0C:28:40:CE:86,0,1,08:02:16,,2
1929,sapiente,SN08132666,35:0C:BE:53:BF:BE,0,2,08:19:22,,2
1930,ut,SN70660137,7C:D7:4C:70:30:77,0,2,21:13:09,,5
1931,nesciunt,SN07855781,18:D5:00:CD:C5:45,0,1,12:09:44,1977-05-01,4
1932,autem,SN26697236,D8:72:5A:7C:8D:4B,0,2,06:59:44,,5
1933,recusandae,SN13160965,6D:6B:4D:9E:D9:ED,0,2,03:42:31,,4
1934,dolor,SN64044576,24:07:3F:36:D9:8A,0,1,18:08:09,,4
1935,eius,SN74208463,F4:5D:12:BB:16:BC,0,1,20:49:24,,1
1936,labore,SN02219891,DD:EB:A5:53:D7:63,0,2,08:26:03,,2
1937,corporis,SN02211482,3D:09:7F:56:F0:89,0,2,10:01:06,,5
1938,reiciendis,SN87517543,B9:F2:04:39:8C:DE,0,1,03:04:59,,4
1939,culpa,SN02214685,B2:05:75:DB:5C:E0,0,1,23:47:58,,5
1940,rerum,SN60563900,9A:27:B1:2A:74:53,0,1,11:06:00,,4
1941,rem,SN01540883,6B:D8:16:B4:85:A3,0,1,23:02:58,,2
1942,eum,SN14478949,F7:81:95:0D:44:BE,0,2,22:48:33,,4
1943,molestiae,SN93977813,9F:A4:F6:8D:27:33,0,1,04:44:39,,3
1944,non,SN63203825,53:F9:60:7B:D0:2C,0,2,10:33:39,,5
1945,natus,SN92323320,D3:02:EA:ED:64:81,0,1,10:36:17,,4
1946,vel,SN26283051,E1:78:D2:58:79:7A,0,1,20:15:30,,3
1947,illum,SN53914740,1F:38:EE:FD:41:04,0,1,23:22:03,,5
1948,ipsum,SN50651203,76:3A:F5:04:97:94,0,2,20:45:41,,5
1949,placeat,SN10859634,6D:8E:A5:5F:EF:4E,1,1,08:30:32,1972-01-19,3
1950,mollitia,SN68347533,18:26:CC:01:AC:C0,0,2,04:02:24,,4
1951,aut,SN02215258,AA:CC:EF:35:C8:20,0,2,16:05:43,,5
1952,pariatur,SN59317113,8C:6A:08:30:89:8E,0,1,19:09:29,,1
1953,mollitia,SN10828351,01:D9:36:FF:55:4A,0,1,02:33:34,,3
1954,accusantium,SN33439796,D4:DD:A0:43:D9:40,0,2,11:27:28,,2
1955,atque,SN49127730,94:48:9C:FD:62:46,0,2,09:34:33,,5
1956,laboriosam,SN91531105,99:45:B8:E1:52:8E,0,1,04:44:58,,4
1957,necessitatibus,SN93886541,53:36:F3:02:C0:81,0,1,19:33:49,,5
1958,sit,SN26057286,13:2F:15:49:8F:1F,0,2,18:52:35,,2
1959,neque,SN38726758,EF:AD:09:34:BD:C8,0,1,18:12:08,,4
1960,qui,SN74224386,B9:BC:6C:59:46:79,0,2,16:15:02,,1
1961,quia,SN02218214,8E:19:4B:CF:8A:AF,0,2,17:28:42,,3
1962,aperiam,SN52650588,C4:EE:11:D4:AD:2E,0,2,00:12:47,,5
1963,eius,SN40551827,7C:0E:A8:BE:F8:D5,0,1,08:27:30,2007-05-10,5
1964,omnis,SN03117521,0221:5B:2E:1B,0,2,11:10:40,,2
1965,recusandae,SN32070079,69:25:32:50:5B:09,0,2,16:56:45,,2
1966,et,SN02212635,EE:56:26:A5:21:2E,0,1,21:32:10,,5
1967,doloremque,SN52239387,98:B8:DB:58:E4:8A,0,1,20:01:15,,3
1968,quis,SN64324103,48:ED:BB:F4:09:1A,0,1,14:30:08,,4
1969,animi,SN43286296,8B:45:CD:A6:E9:DF,0,1,00:38:19,,5
1970,eos,SN41877199,CD:A8:91:5A:B8:64,0,1,05:49:49,,2
1971,dolor,SN40436168,51:12:EF:7A:2E:FD,0,2,02:01:10,,3
1972,est,SN02216383,97:09:AC:B7:F6:8C,0,1,18:39:49,,4
1973,in,SN02210814,ED:F1:14:19:47:FF,0,1,08:34:01,,1
1974,neque,SN89653068,E0:0E:E8:E9:A1:D5,0,1,04:43:32,,2
1975,qui,SN82567614,DD:76:32:55:3E:DC,0,1,13:48:36,,5
1976,ut,SN43093146,C6:52:2E:79:C6:B9,0,2,06:54:02,,4
1977,saepe,SN35373666,A6:E9:FB:89:C8:B4,0,2,14:39:11,,2
1978,at,SN83283482,20:F7:FC:D9:31:AA,0,1,18:47:49,,1
1979,et,SN24097949,50:37:98:C0:5F:4C,0,2,20:24:31,,4
1980,tenetur,SN99724700,9B:B9:A5:BC:B5:64,0,1,12:57:15,1997-03-22,2
1981,unde,SN70472879,7D:B7:B7:89:FA:15,0,1,17:50:39,,2
1982,nihil,SN32362784,0221:1b:Ed:26,0,2,16:30:31,,3
1983,error,SN08340071,CC:9F:3E:53:DC:10,0,2,13:25:42,1977-12-29,4
1984,minima,SN47022865,7D:A7:38:F2:2C:2E,0,2,22:45:36,,5
1985,nobis,SN23088825,12:9F:E9:14:51:9B,0,2,20:41:26,1996-12-30,3
1986,iste,SN73881254,21:EE:8E:EC:73:41,0,2,22:13:52,,1
1987,in,SN71492339,A6:ED:2D:8C:AD:6E,0,1,03:21:50,,2
1988,occaecati,SN96309217,13:62:4F:A6:8F:66,0,2,19:24:05,,4
1989,nam,SN09986832,76:34:EA:EF:44:22,0,2,04:50:16,,2
1990,rerum,SN45163131,49:76:72:78:02:59,0,2,09:47:11,,2
1991,amet,SN49291693,C5:55:E0:E0:05:87,0,1,18:52:22,,1
1992,omnis,SN69580432,49:B6:14:A8:2F:94,0,2,06:44:59,,4
1993,nostrum,SN50402213,07:EA:49:C4:E0:9D,0,1,07:48:14,,4
1994,consequatur,SN31732909,8F:8A:77:4C:1A:73,0,1,21:56:34,,2
1995,alias,SN02216824,C9:A7:32:6B:60:06,0,1,08:46:15,,4
1996,consequuntur,SN87943135,95:3B:2A:CC:B5:E5,0,1,12:59:47,,3
1997,consequatur,SN02212174,EC:50:72:53:AD:3A,0,1,14:51:44,,1
1998,enim,SN66207959,6F:B4:93:E3:C0:FB,0,1,10:44:29,,5
1999,voluptas,SN06308799,80:9D:E5:90:2E:37,0,2,16:59:59,,4
2000,accusamus,SN41508431,3B:DF:5E:15:06:00,0,1,21:31:36,,1
2001,consectetur,SN01648922,48:1E:17:7A:A3:5A,0,1,19:16:05,,1
2002,ullam,SN03159616,52:65:04:25:FA:18,0,1,10:28:27,,2
2003,et,SN64438523,3A:92:0F:C5:79:1E,0,2,08:33:08,,3
2004,laborum,SN53996304,D0:AF:BF:2F:99:AD,0,2,07:41:42,,5
2005,cumque,SN63134968,C1:1C:EC:D0:D2:75,0,1,05:17:40,,5
2006,quasi,SN86609374,87:5C:32:1D:57:62,0,1,00:28:41,,2
2007,blanditiis,SN62677918,A8:1F:F8:C1:D5:7A,0,2,03:57:04,,3
2008,omnis,SN21202988,50:8B:85:6E:41:98,0,1,00:41:39,,1
2009,rerum,SN92731128,EB:5C:77:7F:E9:1D,0,2,23:10:04,,1
2010,hic,SN25893747,8F:57:23:B2:95:28,0,2,02:24:50,2004-04-10,5
